tweet_id,entity,tag,Date
37,laralogan,PERSON,11/12/2020
37,5,CARDINAL,11/12/2020
38,realDonaldTrump,PERSON,11/12/2020
38,DOMINION,PERSON,11/12/2020
38,2.7 MILLION,CARDINAL,11/12/2020
38,TRUMP,PERSON,11/12/2020
38,"221,000",CARDINAL,11/12/2020
38,PENNSYLVANIA,GPE,11/12/2020
38,TRUMP,PERSON,11/12/2020
38,"941,000",CARDINAL,11/12/2020
38,TRUMP,PERSON,11/12/2020
38,"435,000",CARDINAL,11/12/2020
38,TRUMP,PERSON,11/12/2020
38,ChanelRion,PERSON,11/12/2020
38,OANN,ORG,11/12/2020
39,realDonaldTrump,PERSON,11/12/2020
39,DOMINION,PERSON,11/12/2020
39,2.7 MILLION,CARDINAL,11/12/2020
39,TRUMP,PERSON,11/12/2020
39,"221,000",CARDINAL,11/12/2020
39,PENNSYLVANIA,GPE,11/12/2020
39,TRUMP,PERSON,11/12/2020
39,"941,000",CARDINAL,11/12/2020
39,TRUMP,PERSON,11/12/2020
39,"435,000",CARDINAL,11/12/2020
39,TRUMP,PERSON,11/12/2020
39,ChanelRion,PERSON,11/12/2020
39,OANN,ORG,11/12/2020
40,CodeMonkeyZ,PERSON,11/12/2020
40,RudyGiuliani,PERSON,11/12/2020
40,15 minute,TIME,11/12/2020
40,Dominion,ORG,11/12/2020
41,realDonaldTrump,PERSON,11/12/2020
41,DOMINION,PERSON,11/12/2020
41,2.7 MILLION,CARDINAL,11/12/2020
41,TRUMP,PERSON,11/12/2020
41,"221,000",CARDINAL,11/12/2020
41,PENNSYLVANIA,GPE,11/12/2020
41,TRUMP,PERSON,11/12/2020
41,"941,000",CARDINAL,11/12/2020
41,TRUMP,PERSON,11/12/2020
41,"435,000",CARDINAL,11/12/2020
41,TRUMP,PERSON,11/12/2020
41,ChanelRion,PERSON,11/12/2020
41,OANN,ORG,11/12/2020
42,realDonaldTrump,PERSON,11/12/2020
42,DOMINION,PERSON,11/12/2020
42,2.7 MILLION,CARDINAL,11/12/2020
42,TRUMP,PERSON,11/12/2020
42,"221,000",CARDINAL,11/12/2020
42,PENNSYLVANIA,GPE,11/12/2020
42,TRUMP,PERSON,11/12/2020
42,"941,000",CARDINAL,11/12/2020
42,TRUMP,PERSON,11/12/2020
42,"435,000",CARDINAL,11/12/2020
42,TRUMP,PERSON,11/12/2020
42,ChanelRion,PERSON,11/12/2020
42,OANN,ORG,11/12/2020
43,realDonaldTrump,PERSON,11/12/2020
43,DOMINION,PERSON,11/12/2020
43,2.7 MILLION,CARDINAL,11/12/2020
43,TRUMP,PERSON,11/12/2020
43,"221,000",CARDINAL,11/12/2020
43,PENNSYLVANIA,GPE,11/12/2020
43,TRUMP,PERSON,11/12/2020
43,"941,000",CARDINAL,11/12/2020
43,TRUMP,PERSON,11/12/2020
43,"435,000",CARDINAL,11/12/2020
43,TRUMP,PERSON,11/12/2020
43,ChanelRion,PERSON,11/12/2020
43,OANN,ORG,11/12/2020
44,EvanAKilgore,PERSON,11/12/2020
44,Dominion,LOC,11/12/2020
45,KanekoaTheGreat,PERSON,11/12/2020
45,1,CARDINAL,11/12/2020
45,Andrew Appel,PERSON,11/12/2020
45,Princeton,ORG,11/12/2020
45,2016,DATE,11/12/2020
45,Fox News,ORG,11/12/2020
45,a Dominion Voting Machine,PRODUCT,11/12/2020
45,one,CARDINAL,11/12/2020
46,LouDobbs,PERSON,11/12/2020
46,jsolomonReports,PERSON,11/12/2020
46,Dominion,ORG,11/12/2020
46,MAGA,ORG,11/12/2020
46,AmericaFirst,ORG,11/12/2020
46,Dobbs,PERSON,11/12/2020
47,jennycohn1,PERSON,11/12/2020
47,ES&S,ORG,11/12/2020
47,Dominion,ORG,11/12/2020
47,30k,MONEY,11/12/2020
47,GOP,ORG,11/12/2020
47,Dominion,ORG,11/12/2020
47,ES&Sâ€™s,ORG,11/12/2020
47,2010,DATE,11/12/2020
48,realDonaldTrump,PERSON,11/12/2020
48,DOMINION,PERSON,11/12/2020
48,2.7 MILLION,CARDINAL,11/12/2020
48,TRUMP,PERSON,11/12/2020
48,"221,000",CARDINAL,11/12/2020
48,PENNSYLVANIA,GPE,11/12/2020
48,TRUMP,PERSON,11/12/2020
48,"941,000",CARDINAL,11/12/2020
48,TRUMP,PERSON,11/12/2020
48,"435,000",CARDINAL,11/12/2020
48,TRUMP,PERSON,11/12/2020
48,ChanelRion,PERSON,11/12/2020
48,OANN,ORG,11/12/2020
49,EmeraldRobinson,PERSON,11/12/2020
49,Dominion Voting Machines,ORG,11/12/2020
49,8,CARDINAL,11/12/2020
49,Georgia,GPE,11/12/2020
49,one,CARDINAL,11/12/2020
49,Jared Thomas,PERSON,11/12/2020
49,Republican,NORP,11/12/2020
49,BrianKempGA,PERSON,11/12/2020
49,SenatorLoeffler,PERSON,11/12/2020
49,sendavidperdue,PERSON,11/12/2020
49,RepDougCollins,PERSON,11/12/2020
50,EmeraldRobinson,PERSON,11/12/2020
50,Dominion Voting Machines,ORG,11/12/2020
50,Canadian,NORP,11/12/2020
50,China,GPE,11/12/2020
50,Serbia,GPE,11/12/2020
50,Obama,PERSON,11/12/2020
50,EU,ORG,11/12/2020
50,Clinton Foundation,ORG,11/12/2020
51,GiuseppeNoc,PERSON,11/12/2020
51,Dominion Voting Systems,ORG,11/12/2020
51,28,CARDINAL,11/12/2020
51,P. Rico,GPE,11/12/2020
51,SMARTMATIC,PRODUCT,11/12/2020
51,Venezuela,GPE,11/12/2020
51,EEUU,GPE,11/12/2020
52,AugustTakala,PERSON,11/12/2020
52,Edison Research,ORG,11/12/2020
52,Dominion,PRODUCT,11/12/2020
52,"435,000",CARDINAL,11/12/2020
52,Trump,PERSON,11/12/2020
52,Biden,PERSON,11/12/2020
52,Another,CARDINAL,11/12/2020
52,2.7 million,CARDINAL,11/12/2020
52,Trump,PERSON,11/12/2020
52,Dominion.,ORG,11/12/2020
53,LouDobbs,PERSON,11/12/2020
53,jsolomonReports,PERSON,11/12/2020
53,Dominion,ORG,11/12/2020
53,MAGA,ORG,11/12/2020
53,AmericaFirst,ORG,11/12/2020
53,Dobbs,PERSON,11/12/2020
54,LouDobbs,PERSON,11/12/2020
54,Dominion Voting Systems,ORG,11/12/2020
54,Toronto,GPE,11/12/2020
54,Texas,GPE,11/12/2020
54,State,ORG,11/12/2020
54,2019,DATE,11/12/2020
54,6,CARDINAL,11/12/2020
54,22,CARDINAL,11/12/2020
54,MAGA,ORG,11/12/2020
54,AmericaFirst,ORG,11/12/2020
54,Dobbs,PERSON,11/12/2020
55,HeatherChilders,PERSON,11/12/2020
55,April 2020,DATE,11/12/2020
55,Dominion Voting,PRODUCT,11/12/2020
55,2020,DATE,11/12/2020
55,Dominion,ORG,11/12/2020
55,Harri Hursti,PERSON,11/12/2020
56,realDonaldTrump,PERSON,11/12/2020
56,DOMINION,PERSON,11/12/2020
56,2.7 MILLION,CARDINAL,11/12/2020
56,TRUMP,PERSON,11/12/2020
56,"221,000",CARDINAL,11/12/2020
56,PENNSYLVANIA,GPE,11/12/2020
56,TRUMP,PERSON,11/12/2020
56,"941,000",CARDINAL,11/12/2020
56,TRUMP,PERSON,11/12/2020
56,"435,000",CARDINAL,11/12/2020
56,TRUMP,PERSON,11/12/2020
56,ChanelRion,PERSON,11/12/2020
56,OANN,ORG,11/12/2020
57,realDonaldTrump,PERSON,11/12/2020
57,DOMINION,PERSON,11/12/2020
57,2.7 MILLION,CARDINAL,11/12/2020
57,TRUMP,PERSON,11/12/2020
57,"221,000",CARDINAL,11/12/2020
57,PENNSYLVANIA,GPE,11/12/2020
57,TRUMP,PERSON,11/12/2020
57,"941,000",CARDINAL,11/12/2020
57,TRUMP,PERSON,11/12/2020
57,"435,000",CARDINAL,11/12/2020
57,TRUMP,PERSON,11/12/2020
57,ChanelRion,PERSON,11/12/2020
57,OANN,ORG,11/12/2020
58,realDonaldTrump,PERSON,11/12/2020
58,DOMINION,PERSON,11/12/2020
58,2.7 MILLION,CARDINAL,11/12/2020
58,TRUMP,PERSON,11/12/2020
58,"221,000",CARDINAL,11/12/2020
58,PENNSYLVANIA,GPE,11/12/2020
58,TRUMP,PERSON,11/12/2020
58,"941,000",CARDINAL,11/12/2020
58,TRUMP,PERSON,11/12/2020
58,"435,000",CARDINAL,11/12/2020
58,TRUMP,PERSON,11/12/2020
58,ChanelRion,PERSON,11/12/2020
58,OANN,ORG,11/12/2020
59,realDonaldTrump,PERSON,11/12/2020
59,DOMINION,PERSON,11/12/2020
59,2.7 MILLION,CARDINAL,11/12/2020
59,TRUMP,PERSON,11/12/2020
59,"221,000",CARDINAL,11/12/2020
59,PENNSYLVANIA,GPE,11/12/2020
59,TRUMP,PERSON,11/12/2020
59,"941,000",CARDINAL,11/12/2020
59,TRUMP,PERSON,11/12/2020
59,"435,000",CARDINAL,11/12/2020
59,TRUMP,PERSON,11/12/2020
59,ChanelRion,PERSON,11/12/2020
59,OANN,ORG,11/12/2020
60,realDonaldTrump,PERSON,11/12/2020
60,DOMINION,PERSON,11/12/2020
60,2.7 MILLION,CARDINAL,11/12/2020
60,TRUMP,PERSON,11/12/2020
60,"221,000",CARDINAL,11/12/2020
60,PENNSYLVANIA,GPE,11/12/2020
60,TRUMP,PERSON,11/12/2020
60,"941,000",CARDINAL,11/12/2020
60,TRUMP,PERSON,11/12/2020
60,"435,000",CARDINAL,11/12/2020
60,TRUMP,PERSON,11/12/2020
60,ChanelRion,PERSON,11/12/2020
60,OANN,ORG,11/12/2020
61,HowleyReporter,PERSON,11/12/2020
61,Trump,PERSON,11/12/2020
61,Supreme Court,ORG,11/12/2020
61,Dominion Voting Systems,ORG,11/12/2020
61,the Electoral College,ORG,11/12/2020
61,Fauci,PERSON,11/12/2020
61,Constitution,LAW,11/12/2020
62,realDonaldTrump,PERSON,11/12/2020
62,DOMINION,PERSON,11/12/2020
62,2.7 MILLION,CARDINAL,11/12/2020
62,TRUMP,PERSON,11/12/2020
62,"221,000",CARDINAL,11/12/2020
62,PENNSYLVANIA,GPE,11/12/2020
62,TRUMP,PERSON,11/12/2020
62,"941,000",CARDINAL,11/12/2020
62,TRUMP,PERSON,11/12/2020
62,"435,000",CARDINAL,11/12/2020
62,TRUMP,PERSON,11/12/2020
62,ChanelRion,PERSON,11/12/2020
62,OANN,ORG,11/12/2020
63,realDonaldTrump,PERSON,11/12/2020
63,DOMINION,PERSON,11/12/2020
63,2.7 MILLION,CARDINAL,11/12/2020
63,TRUMP,PERSON,11/12/2020
63,"221,000",CARDINAL,11/12/2020
63,PENNSYLVANIA,GPE,11/12/2020
63,TRUMP,PERSON,11/12/2020
63,"941,000",CARDINAL,11/12/2020
63,TRUMP,PERSON,11/12/2020
63,"435,000",CARDINAL,11/12/2020
63,TRUMP,PERSON,11/12/2020
63,ChanelRion,PERSON,11/12/2020
63,OANN,ORG,11/12/2020
64,EvanAKilgore,PERSON,11/12/2020
64,Dominion,FAC,11/12/2020
65,Ramnier,PERSON,11/12/2020
65,Rudy Giuliani,PERSON,11/12/2020
65,"""Dominion Voting Systems""",ORG,11/12/2020
65,Michigan,GPE,11/12/2020
65,100.000,CARDINAL,11/12/2020
65,Biden,PERSON,11/12/2020
66,Eric Trump,PERSON,11/12/2020
66,Dominion,GPE,11/12/2020
66,AFF,ORG,11/12/2020
67,realDonaldTrump,PERSON,11/12/2020
67,DOMINION,PERSON,11/12/2020
67,2.7 MILLION,CARDINAL,11/12/2020
67,TRUMP,PERSON,11/12/2020
67,"221,000",CARDINAL,11/12/2020
67,PENNSYLVANIA,GPE,11/12/2020
67,TRUMP,PERSON,11/12/2020
67,"941,000",CARDINAL,11/12/2020
67,TRUMP,PERSON,11/12/2020
67,"435,000",CARDINAL,11/12/2020
67,TRUMP,PERSON,11/12/2020
67,ChanelRion,PERSON,11/12/2020
67,OANN,ORG,11/12/2020
68,LouDobbs,PERSON,11/12/2020
68,jsolomonReports,PERSON,11/12/2020
68,Dominion,ORG,11/12/2020
68,MAGA,ORG,11/12/2020
68,AmericaFirst,ORG,11/12/2020
68,Dobbs,PERSON,11/12/2020
69,KanekoaTheGreat,PERSON,11/12/2020
69,1,CARDINAL,11/12/2020
69,Andrew Appel,PERSON,11/12/2020
69,Princeton,ORG,11/12/2020
69,2016,DATE,11/12/2020
69,Fox News,ORG,11/12/2020
69,a Dominion Voting Machine,PRODUCT,11/12/2020
69,one,CARDINAL,11/12/2020
70,LouDobbs,PERSON,11/12/2020
70,Dominion Voting Systems,ORG,11/12/2020
70,Toronto,GPE,11/12/2020
70,Texas,GPE,11/12/2020
70,State,ORG,11/12/2020
70,2019,DATE,11/12/2020
70,6,CARDINAL,11/12/2020
70,22,CARDINAL,11/12/2020
70,MAGA,ORG,11/12/2020
70,AmericaFirst,ORG,11/12/2020
70,Dobbs,PERSON,11/12/2020
71,realDonaldTrump,PERSON,11/12/2020
71,DOMINION,PERSON,11/12/2020
71,2.7 MILLION,CARDINAL,11/12/2020
71,TRUMP,PERSON,11/12/2020
71,"221,000",CARDINAL,11/12/2020
71,PENNSYLVANIA,GPE,11/12/2020
71,TRUMP,PERSON,11/12/2020
71,"941,000",CARDINAL,11/12/2020
71,TRUMP,PERSON,11/12/2020
71,"435,000",CARDINAL,11/12/2020
71,TRUMP,PERSON,11/12/2020
71,ChanelRion,PERSON,11/12/2020
71,OANN,ORG,11/12/2020
72,realDonaldTrump,PERSON,11/12/2020
72,ChanelRion,PERSON,11/12/2020
72,OANN,ORG,11/12/2020
73,LouDobbs,PERSON,11/12/2020
73,jsolomonReports,PERSON,11/12/2020
73,Dominion,ORG,11/12/2020
73,MAGA,ORG,11/12/2020
73,AmericaFirst,ORG,11/12/2020
73,Dobbs,PERSON,11/12/2020
74,jennycohn1,PERSON,11/12/2020
74,ES&S,ORG,11/12/2020
74,Dominion,ORG,11/12/2020
74,30k,MONEY,11/12/2020
74,GOP,ORG,11/12/2020
74,Dominion,ORG,11/12/2020
74,ES&Sâ€™s,ORG,11/12/2020
74,2010,DATE,11/12/2020
75,realDonaldTrump,PERSON,11/12/2020
75,DOMINION,PERSON,11/12/2020
75,2.7 MILLION,CARDINAL,11/12/2020
75,TRUMP,PERSON,11/12/2020
75,"221,000",CARDINAL,11/12/2020
75,PENNSYLVANIA,GPE,11/12/2020
75,TRUMP,PERSON,11/12/2020
75,"941,000",CARDINAL,11/12/2020
75,TRUMP,PERSON,11/12/2020
75,"435,000",CARDINAL,11/12/2020
75,TRUMP,PERSON,11/12/2020
75,ChanelRion,PERSON,11/12/2020
75,OANN,ORG,11/12/2020
76,DerekBodnerNBA,PERSON,11/12/2020
76,the United States,GPE,11/12/2020
76,TheDonald,ORG,11/12/2020
76,OANN,ORG,11/12/2020
76,Edison Research,ORG,11/12/2020
76,Dominion Voting,ORG,11/12/2020
76,Trump,PERSON,11/12/2020
76,DHS,ORG,11/12/2020
77,LouDobbs,PERSON,11/12/2020
77,Dominion Voting Systems,ORG,11/12/2020
77,Toronto,GPE,11/12/2020
77,Texas,GPE,11/12/2020
77,State,ORG,11/12/2020
77,2019,DATE,11/12/2020
77,6,CARDINAL,11/12/2020
77,22,CARDINAL,11/12/2020
77,MAGA,ORG,11/12/2020
77,AmericaFirst,ORG,11/12/2020
77,Dobbs,PERSON,11/12/2020
78,realDonaldTrump,PERSON,11/12/2020
78,DOMINION,PERSON,11/12/2020
78,2.7 MILLION,CARDINAL,11/12/2020
78,TRUMP,PERSON,11/12/2020
78,"221,000",CARDINAL,11/12/2020
78,PENNSYLVANIA,GPE,11/12/2020
78,TRUMP,PERSON,11/12/2020
78,"941,000",CARDINAL,11/12/2020
78,TRUMP,PERSON,11/12/2020
78,"435,000",CARDINAL,11/12/2020
78,TRUMP,PERSON,11/12/2020
78,ChanelRion,PERSON,11/12/2020
78,OANN,ORG,11/12/2020
79,WalkerRanger,PERSON,11/12/2020
79,the Clinton Foundation,ORG,11/12/2020
79,Dominion,EVENT,11/12/2020
80,PELOSIâ,PERSON,11/12/2020
80,3,CARDINAL,11/12/2020
80,38 MILLION,CARDINAL,11/12/2020
80,realDonaldTrump,PERSON,11/12/2020
80,RudyGiuliani,PERSON,11/12/2020
80,USSupremeCourt,ORG,11/12/2020
81,EmeraldRobinson,PERSON,11/12/2020
